date,team,away,at_bats,runs,hits,rbis,walks,batting_average,on_base_percentage,slugging_percentage,win
20190405,CLE,0,4,3,3,3,10,0.161,0.229,0.27,1
20190405,MIA,1,27,0,3,0,4,0.178,0.223,0.278,0
20190405,ATL,0,7,4,4,2,8,0.235,0.308,0.366,1
20190405,CHC,1,39,10,12,10,2,0.225,0.282,0.341,0
20190405,MIL,0,15,13,13,5,8,0.229,0.268,0.38,1
20190405,OAK,1,33,2,7,2,3,0.204,0.279,0.345,0
20190405,HOU,0,9,3,3,4,9,0.223,0.291,0.34,1
20190405,TEX,1,32,1,6,1,3,0.22,0.303,0.412,0
20190405,LAA,0,6,3,3,1,7,0.174,0.227,0.268,1
20190406,KC,1,33,4,6,4,2,0.181,0.221,0.306,0
20190406,DET,0,10,7,6,6,3,0.158,0.254,0.277,1
20190406,WSH,1,32,5,7,4,6,0.14,0.218,0.231,0
20190406,NYM,0,11,6,6,2,10,0.188,0.231,0.276,1
20190406,CIN,1,38,5,8,5,0,0.103,0.136,0.191,0
20190406,PIT,0,12,6,6,3,8,0.206,0.28,0.275,1
20190406,MIN,1,33,6,7,5,5,0.173,0.219,0.27,1
20190406,PHI,0,7,2,2,3,6,0.188,0.249,0.33,0
20190406,SEA,1,38,9,14,9,6,0.252,0.359,0.468,1
20190406,CHW,0,10,2,2,1,10,0.248,0.301,0.506,0
20190406,SD,1,35,6,9,6,10,0.167,0.221,0.287,1
20190406,STL,0,9,4,3,6,10,0.138,0.184,0.271,0
20190406,TB,1,35,4,9,4,2,0.166,0.201,0.241,0
20190406,SF,0,8,6,6,3,4,0.131,0.159,0.197,1
20190406,TEX,1,31,1,6,1,1,0.233,0.313,0.382,0
20190406,LAA,0,10,5,5,5,7,0.203,0.26,0.312,1
20190406,TOR,1,37,2,10,2,1,0.171,0.257,0.297,0
20190406,CLE,0,8,7,6,6,13,0.152,0.232,0.224,1
20190406,NYY,1,35,6,11,6,3,0.208,0.272,0.36,1
20190406,BAL,0,8,4,4,3,9,0.218,0.284,0.322,0
20190406,CHC,1,39,14,12,14,9,0.22,0.267,0.355,1
20190406,MIL,0,10,8,8,3,7,0.187,0.238,0.344,0
20190406,OAK,1,32,0,6,0,4,0.212,0.293,0.356,0
20190406,HOU,0,11,6,6,2,4,0.246,0.307,0.41,1
20190406,MIA,1,32,4,8,4,3,0.155,0.193,0.255,1
20190406,ATL,0,6,2,2,8,7,0.192,0.263,0.375,0
20190406,BOS,1,30,4,6,4,6,0.176,0.212,0.263,0
20190406,ARI,0,11,5,5,1,6,0.208,0.236,0.425,1
20190406,LAD,1,31,7,11,7,3,0.183,0.231,0.364,1
20190406,COL,0,6,2,2,4,6,0.185,0.213,0.238,0
20190407,MIN,1,33,1,7,1,0,0.155,0.209,0.242,0
20190407,PHI,0,4,2,2,4,7,0.173,0.242,0.319,1
20190407,NYY,1,40,15,15,15,9,0.258,0.337,0.493,1
20190407,BAL,0,5,3,3,3,6,0.21,0.281,0.315,0
20190407,KC,1,31,1,7,1,2,0.217,0.263,0.351,0
20190407,DET,0,5,3,3,4,7,0.171,0.274,0.296,1
20190407,TOR,1,29,1,3,1,2,0.165,0.24,0.279,0
20190407,CLE,0,6,3,3,1,9,0.153,0.213,0.236,1
20190407,WSH,1,32,12,8,11,12,0.142,0.197,0.229,1
20190407,NYM,0,11,9,9,2,11,0.189,0.239,0.277,0
20190407,MIA,1,33,3,7,3,2,0.2,0.252,0.291,0
20190407,ATL,0,7,4,4,3,8,0.155,0.221,0.289,1
20190407,CIN,1,34,5,7,5,2,0.128,0.167,0.238,0
20190407,PIT,0,12,7,7,3,9,0.205,0.275,0.317,1
20190407,CHC,1,33,2,6,2,3,0.209,0.285,0.348,0
20190407,MIL,0,10,4,4,4,10,0.195,0.26,0.344,1
20190407,OAK,1,37,8,11,8,2,0.221,0.277,0.359,0
20190407,HOU,0,14,9,9,8,8,0.211,0.282,0.347,1
20190407,SEA,1,39,12,12,12,4,0.279,0.352,0.562,1
20190407,CHW,0,10,5,5,3,9,0.244,0.322,0.466,0
20190407,SD,1,32,1,6,1,2,0.191,0.242,0.35,0
20190407,STL,0,10,4,3,3,6,0.154,0.224,0.289,1
20190407,TB,1,36,3,10,2,3,0.14,0.169,0.21,1
20190407,SF,0,5,0,0,2,12,0.143,0.185,0.209,0
20190407,TEX,1,29,2,6,2,5,0.221,0.321,0.384,0
20190407,LAA,0,9,7,7,6,5,0.193,0.262,0.303,1
20190407,BOS,1,31,1,5,1,2,0.156,0.195,0.252,1
20190407,ARI,0,3,0,0,1,8,0.195,0.244,0.348,0
20190407,LAD,1,35,12,12,9,10,0.228,0.305,0.406,1
20190407,COL,0,10,6,6,5,8,0.154,0.195,0.228,0
20190408,TB,1,37,5,11,5,8,0.223,0.284,0.328,1
20190408,CHW,0,9,1,1,0,14,0.246,0.312,0.396,0
20190408,PIT,1,32,0,7,0,3,0.23,0.295,0.312,0
20190408,CHC,0,8,10,4,4,11,0.247,0.309,0.404,1
20190408,NYY,1,35,3,8,3,3,0.255,0.347,0.471,0
20190408,HOU,0,7,4,4,4,7,0.24,0.307,0.391,1
20190408,OAK,1,37,4,11,3,2,0.212,0.28,0.369,0
20190408,BAL,0,15,12,12,3,5,0.223,0.291,0.363,1
20190408,WSH,1,33,3,7,3,0,0.133,0.177,0.24,0
20190408,PHI,0,10,4,4,2,7,0.171,0.228,0.306,1
20190408,LAD,1,30,3,5,3,3,0.185,0.267,0.358,0
20190408,STL,0,5,4,4,2,4,0.177,0.227,0.318,1
20190408,SEA,1,40,13,15,13,4,0.258,0.336,0.556,1
20190408,KC,0,10,5,5,3,9,0.257,0.301,0.364,0
20190408,ATL,1,34,8,9,7,6,0.14,0.209,0.231,1
20190408,COL,0,8,6,6,3,6,0.146,0.215,0.225,0
20190408,SD,1,32,6,7,6,2,0.146,0.192,0.268,1
20190408,SF,0,5,5,5,4,13,0.186,0.241,0.287,0
20190408,MIL,1,32,2,6,2,1,0.224,0.297,0.425,0
20190408,LAA,0,5,5,5,5,2,0.19,0.26,0.322,1
20190409,CLE,1,32,8,8,7,4,0.17,0.244,0.276,1
20190409,DET,0,8,2,1,1,8,0.163,0.238,0.246,0
20190409,TOR,1,35,7,10,5,2,0.189,0.248,0.294,1
20190409,BOS,0,8,5,3,3,7,0.234,0.292,0.385,0
20190409,TB,1,38,10,13,9,8,0.243,0.302,0.379,1
20190409,CHW,0,7,5,5,6,11,0.199,0.277,0.322,0
20190409,MIA,1,29,0,4,0,2,0.151,0.194,0.264,0
20190409,CIN,0,16,14,14,6,9,0.161,0.235,0.335,1
20190409,OAK,1,40,13,14,12,3,0.233,0.299,0.417,1
20190409,BAL,0,7,2,2,1,6,0.234,0.286,0.363,0
20190409,WSH,1,42,10,14,10,3,0.164,0.209,0.309,1
20190409,PHI,0,9,6,6,5,9,0.161,0.226,0.298,0
20190409,MIN,1,43,14,17,12,2,0.162,0.195,0.279,1
20190409,NYM,0,11,8,8,7,8,0.189,0.239,0.322,0
20190409,LAD,1,32,0,7,0,8,0.195,0.272,0.372,0
20190409,STL,0,6,4,4,4,12,0.132,0.174,0.248,1
20190409,NYY,1,31,3,5,3,3,0.245,0.328,0.464,0
20190409,HOU,0,11,6,6,5,10,0.242,0.309,0.402,1
20190409,SEA,1,41,6,15,6,1,0.265,0.336,0.528,1
20190409,KC,0,8,3,2,3,6,0.195,0.242,0.309,0
20190409,ATL,1,37,7,12,7,0,0.213,0.269,0.421,1
20190409,COL,0,6,1,0,3,10,0.131,0.162,0.19,0
20190409,TEX,1,35,4,8,3,1,0.171,0.233,0.268,0
20190409,ARI,0,9,5,5,2,7,0.209,0.24,0.441,1
20190409,SD,1,31,2,7,2,2,0.151,0.201,0.282,0
20190409,SF,0,7,7,7,3,9,0.163,0.208,0.231,1
20190409,MIL,1,36,8,10,8,3,0.235,0.302,0.44,0
20190409,LAA,0,12,11,11,6,8,0.201,0.271,0.339,1
20190410,CLE,1,31,1,5,1,5,0.162,0.238,0.282,0
20190410,DET,0,12,4,4,2,13,0.179,0.256,0.306,1
20190410,TB,1,41,9,14,9,6,0.228,0.288,0.348,1
20190410,CHW,0,6,1,1,1,14,0.195,0.277,0.29,0
20190410,SD,1,31,3,6,3,2,0.146,0.195,0.245,1
20190410,SF,0,7,1,1,1,8,0.172,0.215,0.259,0
20190410,MIA,1,29,1,3,1,5,0.165,0.215,0.271,0
20190410,CIN,0,3,2,2,5,8,0.141,0.188,0.292,1
20190410,OAK,1,39,10,13,10,2,0.219,0.268,0.366,1
20190410,BAL,0,4,3,3,3,4,0.211,0.272,0.337,0
20190410,WSH,1,44,15,17,14,6,0.212,0.293,0.351,1
20190410,PHI,0,3,1,1,7,10,0.171,0.234,0.291,0
20190410,MIN,1,34,6,9,5,1,0.179,0.217,0.309,0
20190410,NYM,0,5,9,9,10,10,0.212,0.299,0.323,1
20190410,NYY,1,35,6,10,6,3,0.234,0.314,0.421,0
20190410,HOU,0,16,8,8,5,9,0.239,0.296,0.397,1
20190410,LAD,1,31,2,5,2,1,0.211,0.277,0.409,0
20190410,STL,0,10,7,7,1,6,0.154,0.199,0.28,1
20190410,PIT,1,35,5,9,4,2,0.189,0.265,0.269,1
20190410,CHC,0,6,2,2,3,15,0.183,0.235,0.303,0
20190410,SEA,1,35,6,11,6,3,0.28,0.347,0.55,1
20190410,KC,0,10,5,5,4,5,0.241,0.28,0.402,0
20190410,TEX,1,35,5,8,5,4,0.153,0.21,0.238,1
20190410,ARI,0,6,2,2,3,12,0.184,0.214,0.307,0
20190410,MIL,1,32,2,7,2,3,0.236,0.303,0.439,0
20190410,LAA,0,5,4,4,1,10,0.184,0.244,0.289,1
20190411,MIA,1,29,0,5,0,3,0.151,0.199,0.233,0
20190411,CIN,0,10,5,5,2,11,0.128,0.184,0.239,1
20190411,OAK,1,37,8,11,8,1,0.242,0.293,0.437,1
20190411,BAL,0,4,5,5,5,7,0.19,0.262,0.311,0
20190411,CLE,1,35,4,11,4,6,0.182,0.252,0.307,1
20190411,DET,0,3,0,0,1,7,0.159,0.219,0.23,0
20190411,LAD,1,35,7,10,7,1,0.186,0.248,0.388,0
20190411,STL,0,10,11,9,4,10,0.153,0.201,0.253,1
20190411,SEA,1,40,7,12,7,2,0.291,0.362,0.523,1
20190411,KC,0,8,6,6,4,14,0.194,0.24,0.335,0
20190411,TOR,1,31,6,8,6,5,0.166,0.241,0.301,0
20190411,BOS,0,8,7,4,8,9,0.228,0.287,0.364,1
20190411,NYM,1,33,6,7,6,7,0.182,0.241,0.271,1
20190411,ATL,0,9,3,3,3,14,0.2,0.256,0.384,0
20190411,PIT,1,32,0,5,0,1,0.175,0.228,0.266,0
20190411,CHC,0,5,2,0,3,9,0.219,0.284,0.363,1
20190411,SD,1,31,7,8,7,3,0.135,0.185,0.256,1
20190411,ARI,0,8,6,4,6,11,0.217,0.258,0.339,0
20190411,COL,1,29,0,3,0,1,0.136,0.176,0.204,0
20190411,SF,0,6,1,1,4,7,0.156,0.198,0.253,1
20190412,LAA,1,31,1,4,1,0,0.139,0.171,0.22,0
20190412,CHC,0,10,5,5,1,10,0.189,0.242,0.341,1
20190412,CHW,1,31,9,12,9,3,0.254,0.304,0.438,1
20190412,NYY,0,7,6,4,4,7,0.246,0.326,0.423,0
20190412,PIT,1,39,6,10,6,2,0.179,0.238,0.265,1
20190412,WSH,0,7,3,3,3,6,0.193,0.232,0.329,0
20190412,TB,1,40,11,16,11,6,0.254,0.324,0.429,1
20190412,TOR,0,9,7,6,4,11,0.208,0.286,0.353,0
20190412,BAL,1,32,4,4,4,2,0.194,0.259,0.316,0
20190412,BOS,0,11,6,6,1,4,0.223,0.284,0.372,1
20190412,PHI,1,40,9,14,9,3,0.202,0.281,0.343,1
20190412,MIA,0,5,1,1,2,9,0.144,0.187,0.233,0
20190412,NYM,1,37,6,10,6,6,0.219,0.286,0.336,1
20190412,ATL,0,7,2,2,3,10,0.17,0.223,0.325,0
20190412,OAK,1,36,8,11,8,2,0.241,0.305,0.445,1
20190412,TEX,0,10,6,6,1,12,0.23,0.307,0.376,0
20190412,CLE,1,31,1,4,1,6,0.168,0.245,0.282,0
20190412,KC,0,13,8,7,5,9,0.214,0.278,0.382,1
20190412,SD,1,32,2,5,2,2,0.15,0.201,0.286,1
20190412,ARI,0,3,1,1,1,9,0.185,0.216,0.354,0
20190412,MIL,1,38,8,12,8,2,0.178,0.216,0.307,1
20190412,LAD,0,12,5,5,4,6,0.214,0.277,0.385,0
20190412,HOU,1,42,10,16,10,3,0.275,0.335,0.452,1
20190412,SEA,0,9,6,5,3,11,0.265,0.334,0.489,0
20190412,COL,1,62,2,11,1,3,0.099,0.129,0.142,0
20190412,SF,0,8,3,3,5,17,0.12,0.157,0.18,1
20190413,BAL,1,39,9,13,8,8,0.202,0.271,0.323,1
20190413,BOS,0,6,5,5,5,6,0.22,0.278,0.36,0
20190413,CHW,1,29,0,1,0,0,0.207,0.272,0.344,0
20190413,NYY,0,7,4,3,1,7,0.253,0.313,0.395,1
20190413,DET,1,35,3,10,3,1,0.18,0.24,0.283,0
20190413,MIN,0,5,4,4,7,7,0.227,0.306,0.382,1
20190413,LAA,1,33,6,9,5,8,0.121,0.159,0.188,1
20190413,CHC,0,9,5,5,7,11,0.171,0.222,0.276,0
20190413,TB,1,33,1,8,1,1,0.249,0.314,0.407,0
20190413,TOR,0,5,3,3,3,14,0.179,0.254,0.317,1
20190413,COL,1,32,2,6,2,0,0.117,0.182,0.182,0
20190413,SF,0,11,5,5,3,7,0.185,0.224,0.308,1
20190413,PIT,1,34,2,8,2,2,0.22,0.283,0.342,0
20190413,WSH,0,6,3,3,2,10,0.201,0.25,0.385,1
20190413,PHI,1,33,3,6,3,4,0.192,0.257,0.328,0
20190413,MIA,0,18,10,10,0,7,0.199,0.231,0.327,1
20190413,STL,1,34,2,9,2,3,0.174,0.232,0.304,0
20190413,CIN,0,6,5,5,3,5,0.171,0.214,0.387,1
20190413,CLE,1,28,0,2,0,2,0.181,0.254,0.308,0
20190413,KC,0,7,3,3,1,5,0.213,0.277,0.379,1
20190413,NYM,1,35,7,11,6,5,0.182,0.248,0.29,0
20190413,ATL,0,13,11,11,7,7,0.168,0.239,0.289,1
20190413,SD,1,35,5,10,5,1,0.155,0.192,0.285,1
20190413,ARI,0,10,4,4,4,9,0.187,0.243,0.307,0
20190413,MIL,1,35,4,9,4,5,0.205,0.271,0.371,1
20190413,LAD,0,8,1,1,0,6,0.194,0.246,0.339,0
20190413,HOU,1,32,3,6,3,1,0.272,0.334,0.461,1
20190413,SEA,0,4,1,1,0,13,0.266,0.32,0.519,0
20190414,BAL,1,32,0,5,0,2,0.199,0.264,0.316,0
20190414,BOS,0,7,4,4,1,9,0.213,0.274,0.328,1
20190414,CHW,1,32,5,9,5,6,0.207,0.262,0.347,1
20190414,NYY,0,4,2,2,2,7,0.23,0.298,0.379,0
20190414,TB,1,37,8,9,8,6,0.25,0.314,0.426,1
20190414,TOR,0,8,4,4,4,11,0.168,0.249,0.286,0
20190414,PHI,1,53,3,12,3,5,0.156,0.206,0.257,1
20190414,MIA,0,5,1,1,5,18,0.14,0.17,0.213,0
20190414,PIT,1,33,4,8,4,3,0.197,0.254,0.298,1
20190414,WSH,0,11,3,3,3,8,0.229,0.301,0.387,0
20190414,DET,1,35,4,8,4,4,0.194,0.263,0.334,0
20190414,MIN,0,14,6,6,2,4,0.27,0.329,0.485,1
20190414,CLE,1,36,8,11,7,3,0.178,0.252,0.286,0
20190414,KC,0,11,9,9,8,6,0.242,0.297,0.428,1
20190414,OAK,1,35,7,10,7,3,0.239,0.292,0.424,0
20190414,TEX,0,8,8,7,3,4,0.285,0.341,0.592,1
20190414,STL,1,37,9,11,9,6,0.16,0.209,0.27,1
20190414,CIN,0,10,5,4,3,8,0.16,0.203,0.339,0
20190414,COL,1,30,4,5,4,4,0.171,0.219,0.259,1
20190414,SF,0,1,0,0,0,9,0.143,0.179,0.231,0
20190414,MIL,1,29,1,4,1,2,0.207,0.274,0.369,0
20190414,LAD,0,11,7,7,5,8,0.225,0.295,0.432,1
20190414,SD,1,32,4,7,4,1,0.159,0.207,0.294,0
20190414,ARI,0,13,8,8,1,8,0.203,0.239,0.38,1
20190414,HOU,1,32,3,7,3,3,0.239,0.301,0.41,1
20190414,SEA,0,4,2,2,0,15,0.252,0.318,0.486,0
20190414,NYM,1,38,3,11,3,2,0.21,0.269,0.35,0
20190414,ATL,0,10,7,7,8,12,0.192,0.25,0.365,1
20190415,BAL,1,34,8,10,8,7,0.194,0.269,0.326,1
20190415,BOS,0,4,1,1,3,4,0.204,0.268,0.346,0
20190415,NYM,1,44,7,12,6,6,0.175,0.243,0.271,1
20190415,PHI,0,12,6,6,8,16,0.166,0.243,0.278,0
20190415,CHC,1,35,7,8,7,6,0.167,0.229,0.288,1
20190415,MIA,0,6,2,2,5,13,0.147,0.189,0.241,0
20190415,STL,1,35,7,8,6,6,0.152,0.203,0.264,0
20190415,MIL,0,13,10,10,7,9,0.194,0.243,0.308,1
20190415,TOR,1,35,5,11,5,2,0.179,0.252,0.297,1
20190415,MIN,0,5,3,3,4,8,0.271,0.337,0.478,0
20190415,LAA,1,33,7,8,7,8,0.205,0.293,0.36,0
20190415,TEX,0,14,12,11,7,6,0.26,0.346,0.453,1
20190415,KC,1,29,4,6,4,7,0.221,0.298,0.389,0
20190415,CHW,0,9,5,5,3,6,0.191,0.269,0.32,1
20190415,CIN,1,32,3,7,3,0,0.155,0.2,0.314,0
20190415,LAD,0,5,4,4,6,10,0.207,0.278,0.393,1
20190415,COL,1,33,5,8,5,2,0.124,0.15,0.203,1
20190415,SD,0,8,2,2,2,7,0.175,0.234,0.334,0
20190415,CLE,1,33,6,7,4,7,0.177,0.269,0.261,1
20190415,SEA,0,8,4,4,4,12,0.264,0.322,0.49,0
20190416,BOS,1,30,0,3,0,1,0.176,0.23,0.283,0
20190416,NYY,0,11,8,8,2,7,0.24,0.307,0.428,1
20190416,PIT,1,37,5,8,5,1,0.22,0.287,0.335,1
20190416,DET,0,9,3,3,1,10,0.188,0.253,0.298,0
20190416,SF,1,37,7,10,7,2,0.135,0.167,0.218,1
20190416,WSH,0,8,3,3,5,10,0.181,0.241,0.319,0
20190416,NYM,1,33,3,10,3,3,0.218,0.282,0.342,0
20190416,PHI,0,13,14,11,3,5,0.202,0.268,0.344,1
20190416,BAL,1,33,2,7,2,0,0.215,0.273,0.337,0
20190416,TB,0,6,4,4,5,9,0.247,0.318,0.404,1
20190416,CHC,1,31,4,9,4,5,0.194,0.262,0.323,1
20190416,MIA,0,7,0,0,1,7,0.18,0.21,0.257,0
20190416,ARI,1,37,9,12,9,7,0.181,0.228,0.308,1
20190416,ATL,0,10,6,6,5,8,0.169,0.224,0.294,0
20190416,STL,1,36,4,11,4,3,0.246,0.307,0.369,0
20190416,MIL,0,12,8,8,3,14,0.219,0.275,0.376,1
20190416,TOR,1,34,6,9,6,6,0.22,0.292,0.347,1
20190416,MIN,0,6,5,5,6,6,0.239,0.314,0.411,0
20190416,LAA,1,28,0,3,0,2,0.182,0.251,0.299,0
20190416,TEX,0,9,5,5,3,5,0.236,0.299,0.431,1
20190416,KC,1,30,1,5,1,3,0.21,0.28,0.361,0
20190416,CHW,0,9,5,5,2,14,0.195,0.27,0.339,1
20190416,COL,1,39,8,12,8,3,0.139,0.173,0.22,1
20190416,SD,0,5,2,2,5,7,0.149,0.197,0.256,0
20190416,HOU,1,35,9,9,9,8,0.257,0.33,0.434,1
20190416,OAK,0,4,1,1,4,9,0.221,0.288,0.387,0
20190416,CIN,1,31,1,4,1,3,0.176,0.224,0.326,0
20190416,LAD,0,13,6,6,1,5,0.181,0.231,0.34,1
20190416,CLE,1,36,4,13,4,1,0.213,0.277,0.318,1
20190416,SEA,0,6,2,2,4,7,0.254,0.318,0.473,0
20190417,NYM,1,31,2,7,2,2,0.229,0.294,0.342,0
20190417,PHI,0,5,3,3,3,6,0.181,0.246,0.341,1
20190417,STL,1,37,6,15,6,2,0.158,0.208,0.27,1
20190417,MIL,0,7,3,3,2,10,0.25,0.309,0.579,0
20190417,KC,1,36,4,7,4,7,0.235,0.308,0.412,1
20190417,CHW,0,9,3,3,8,9,0.217,0.282,0.365,0
20190417,CIN,1,29,2,3,2,1,0.156,0.209,0.302,0
20190417,LAD,0,3,3,3,2,11,0.203,0.266,0.399,1
20190417,BOS,1,34,3,8,3,2,0.189,0.244,0.309,0
20190417,NYY,0,5,5,4,3,10,0.231,0.301,0.413,1
20190417,CLE,1,30,1,3,1,1,0.169,0.233,0.254,1
20190417,SEA,0,3,0,0,2,14,0.233,0.303,0.447,0
20190417,PIT,1,35,3,6,2,5,0.22,0.292,0.342,1
20190417,DET,0,7,2,2,1,9,0.202,0.264,0.305,0
20190417,SF,1,37,6,10,6,5,0.148,0.186,0.248,0
20190417,WSH,0,11,9,9,5,8,0.181,0.233,0.323,1
20190417,BAL,1,30,1,3,1,2,0.205,0.267,0.325,0
20190417,TB,0,13,8,8,4,6,0.257,0.325,0.451,1
20190417,CHC,1,34,6,8,6,1,0.193,0.259,0.324,1
20190417,MIA,0,5,0,0,0,11,0.172,0.207,0.25,0
20190417,ARI,1,37,3,6,3,4,0.194,0.238,0.321,1
20190417,ATL,0,7,2,2,4,10,0.178,0.247,0.311,0
20190417,TOR,1,33,1,8,1,1,0.233,0.304,0.38,0
20190417,MIN,0,9,4,4,4,6,0.235,0.307,0.4,1
20190417,LAA,1,36,4,10,4,4,0.212,0.286,0.35,0
20190417,TEX,0,6,5,4,3,8,0.232,0.308,0.397,1
20190417,HOU,1,31,1,4,1,3,0.253,0.325,0.424,0
20190417,OAK,0,4,2,2,2,1,0.238,0.301,0.447,1
20190418,ARI,1,39,4,10,4,3,0.186,0.232,0.336,1
20190418,ATL,0,7,1,1,1,16,0.183,0.242,0.355,0
20190418,SF,1,31,2,5,2,1,0.142,0.184,0.23,0
20190418,WSH,0,8,4,4,5,12,0.211,0.279,0.36,1
20190418,CHW,1,40,7,10,6,2,0.249,0.311,0.458,0
20190418,DET,0,14,9,9,1,4,0.199,0.265,0.287,1
20190418,TOR,1,35,7,9,7,1,0.227,0.295,0.37,1
20190418,MIN,0,8,4,4,3,9,0.241,0.304,0.422,0
20190418,KC,1,36,6,11,6,1,0.219,0.294,0.383,1
20190418,NYY,0,4,1,1,3,10,0.203,0.286,0.335,0
20190418,BAL,1,45,6,15,6,5,0.195,0.267,0.333,1
20190418,TB,0,9,5,5,5,14,0.247,0.318,0.423,0
20190418,LAD,1,30,3,6,3,4,0.209,0.264,0.37,1
20190418,MIL,0,5,1,1,2,12,0.165,0.222,0.275,0
20190418,PHI,1,32,2,5,2,2,0.164,0.227,0.298,0
20190418,COL,0,11,6,5,4,4,0.164,0.222,0.278,1
20190418,SEA,1,40,11,13,11,11,0.241,0.313,0.461,1
20190418,LAA,0,16,10,10,4,7,0.202,0.283,0.33,0
20190418,CIN,1,31,4,5,4,1,0.132,0.182,0.251,1
20190418,SD,0,6,1,1,2,13,0.152,0.21,0.281,0
20190419,ARI,1,33,1,7,1,2,0.184,0.226,0.313,0
20190419,CHC,0,8,5,5,9,6,0.183,0.252,0.31,1
20190419,KC,1,31,2,5,2,6,0.241,0.301,0.403,0
20190419,NYY,0,8,6,5,5,3,0.225,0.287,0.393,1
20190419,SF,1,31,1,7,1,3,0.192,0.243,0.304,0
20190419,PIT,0,6,4,4,2,9,0.133,0.184,0.205,1
20190419,BOS,1,34,6,10,6,2,0.222,0.278,0.376,1
20190419,TB,0,7,4,3,3,9,0.245,0.323,0.421,0
20190419,CHW,1,36,7,11,7,5,0.23,0.29,0.411,1
20190419,DET,0,7,3,3,3,8,0.198,0.264,0.298,0
20190419,WSH,1,32,2,6,2,1,0.18,0.228,0.339,0
20190419,MIA,0,6,3,3,4,8,0.155,0.193,0.217,1
20190419,HOU,1,37,7,11,7,5,0.251,0.325,0.428,1
20190419,TEX,0,4,2,2,4,9,0.219,0.293,0.416,0
20190419,LAD,1,32,5,7,5,9,0.175,0.238,0.319,1
20190419,MIL,0,7,3,3,4,14,0.182,0.232,0.333,0
20190419,NYM,1,37,5,11,5,5,0.177,0.225,0.27,1
20190419,STL,0,10,4,3,5,7,0.249,0.3,0.509,0
20190419,PHI,1,51,3,17,3,6,0.162,0.219,0.256,0
20190419,COL,0,8,4,4,4,16,0.136,0.17,0.233,1
20190419,SEA,1,33,5,6,5,7,0.238,0.309,0.481,1
20190419,LAA,0,9,3,3,2,6,0.207,0.286,0.334,0
20190419,TOR,1,33,5,7,5,3,0.205,0.274,0.328,1
20190419,OAK,0,6,1,1,2,8,0.224,0.28,0.396,0
20190419,CIN,1,38,3,4,3,0,0.122,0.161,0.247,1
20190419,SD,0,4,2,2,3,13,0.158,0.212,0.293,0
20190420,KC,1,31,2,6,2,4,0.21,0.279,0.37,0
20190420,NYY,0,14,9,9,4,7,0.22,0.307,0.378,1
20190420,NYM,1,31,2,4,2,2,0.216,0.278,0.319,0
20190420,STL,0,10,10,9,7,2,0.238,0.295,0.474,1
20190420,ARI,1,35,6,13,5,4,0.338,0.393,0.585,1
20190420,CHC,0,4,0,0,2,6,0.173,0.229,0.289,0
20190420,MIN,1,36,6,9,6,3,0.237,0.315,0.403,1
20190420,BAL,0,13,5,5,3,10,0.215,0.276,0.353,0
20190420,SF,1,19,1,4,1,1,0.185,0.236,0.29,0
20190420,PIT,0,17,3,4,3,1,0.23,0.281,0.398,1
20190420,TOR,1,40,10,15,10,3,0.209,0.277,0.344,1
20190420,OAK,0,6,1,1,2,7,0.22,0.282,0.383,0
20190420,ATL,1,32,4,6,4,2,0.259,0.344,0.51,0
20190420,CLE,0,10,8,7,7,11,0.198,0.27,0.31,1
20190420,BOS,1,33,6,8,6,4,0.252,0.311,0.451,1
20190420,TB,0,11,5,5,2,11,0.23,0.303,0.401,0
20190420,WSH,1,35,3,10,3,3,0.196,0.25,0.338,0
20190420,MIA,0,11,9,8,4,12,0.15,0.249,0.218,1
20190420,LAD,1,29,0,2,0,5,0.178,0.249,0.325,0
20190420,MIL,0,8,5,5,2,11,0.164,0.218,0.292,1
20190420,ATL,1,35,8,9,8,7,0.248,0.336,0.414,1
20190420,CLE,0,9,7,7,6,12,0.214,0.288,0.291,0
20190420,MIN,1,46,16,19,16,0,0.243,0.3,0.456,1
20190420,BAL,0,11,7,7,1,2,0.208,0.271,0.339,0
20190420,HOU,1,36,4,11,4,1,0.247,0.304,0.418,0
20190420,TEX,0,10,9,8,4,12,0.241,0.324,0.432,1
20190420,PHI,1,39,8,14,8,1,0.148,0.217,0.247,1
20190420,COL,0,14,5,5,1,13,0.135,0.169,0.231,0
20190420,CIN,1,32,4,7,4,4,0.113,0.152,0.227,1
20190420,SD,0,7,2,2,2,14,0.129,0.18,0.238,0
20190420,SEA,1,36,6,9,6,5,0.244,0.316,0.484,1
20190420,LAA,0,13,5,5,3,8,0.216,0.292,0.344,0
20190421,KC,1,39,6,10,6,3,0.237,0.304,0.409,0
20190421,NYY,0,12,7,6,3,9,0.206,0.277,0.356,1
20190421,MIN,1,35,4,9,4,3,0.244,0.302,0.435,1
20190421,BAL,0,9,3,3,2,10,0.213,0.275,0.347,0
20190421,CHW,1,32,3,6,2,1,0.243,0.308,0.418,0
20190421,DET,0,9,4,3,0,9,0.246,0.303,0.358,1
20190421,WSH,1,33,5,9,5,3,0.191,0.245,0.35,1
20190421,MIA,0,3,0,0,4,13,0.149,0.198,0.219,0
20190421,SF,1,35,3,9,3,4,0.156,0.194,0.249,1
20190421,PIT,0,5,2,2,3,7,0.193,0.233,0.311,0
20190421,BOS,1,36,4,8,4,8,0.206,0.27,0.351,1
20190421,TB,0,7,3,3,3,17,0.208,0.291,0.359,0
